file,face,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy/blksjbpb_1,0,0.3979895,0.37031382,0.6150973,0.26830816,0.8544492,1.0,0.6306824,0.012956817,0.0,0.8552762,0.70743424,0.19613367,0.54729515,0.0,0.4187077,0.32985064,0.55146074,0.0575943,0.2935038,0.80210733
happy/bmktgxva_1,0,0.4573014,0.55403715,0.48208573,0.29674253,0.89145523,1.0,0.52749944,0.18861055,0.0,0.9432011,0.7063091,0.14600895,0.64765185,0.0,0.45499954,0.6759795,0.633024,0.0502942,0.10219113,0.7699676
happy/bmktgxva_1,0,0.4573014,0.55403715,0.48208573,0.29674253,0.89145523,1.0,0.52749944,0.18861055,0.0,0.9432011,0.7063091,0.14600895,0.64765185,0.0,0.45499954,0.6759795,0.633024,0.0502942,0.10219113,0.7699676
happy/bmvruhls_1,0,0.31406182,0.3616304,0.077002294,0.40702358,0.6445719,0.0,0.3393681,0.012163288,0.0,0.83083034,0.7193424,0.17570898,0.49006024,0.0,0.36220586,0.47783074,0.004062178,0.02719242,0.19329862,0.2763525
happy/bmvruhls_1,0,0.31406182,0.3616304,0.077002294,0.40702358,0.6445719,0.0,0.3393681,0.012163288,0.0,0.83083034,0.7193424,0.17570898,0.49006024,0.0,0.36220586,0.47783074,0.004062178,0.02719242,0.19329862,0.2763525
happy/bnnwttib_1,0,0.46234295,0.35755563,0.19293435,0.27502716,0.8619579,1.0,0.49337,0.29338247,0.0,0.9445566,0.68034554,0.18436898,0.4295194,0.0,0.52366394,0.44757137,0.8934022,0.08549187,0.2027688,0.7882825
happy/bnnwttib_1,0,0.46234295,0.35755563,0.19293435,0.27502716,0.8619579,1.0,0.49337,0.29338247,0.0,0.9445566,0.68034554,0.18436898,0.4295194,0.0,0.52366394,0.44757137,0.8934022,0.08549187,0.2027688,0.7882825
happy/bqwywmiv_1,0,0.38603377,0.27347773,0.35117194,0.3891067,0.5100709,1.0,0.43240854,0.0006547643,1.0,0.66136324,0.42440906,0.36625335,0.53964615,0.0,0.6420631,0.49621382,0.021492004,0.025951726,0.15444419,0.30939484
happy/bqwywmiv_1,0,0.38603377,0.27347773,0.35117194,0.3891067,0.5100709,1.0,0.43240854,0.0006547643,1.0,0.66136324,0.42440906,0.36625335,0.53964615,0.0,0.6420631,0.49621382,0.021492004,0.025951726,0.15444419,0.30939484
happy/brezeeio_1,0,0.31896615,0.16788329,0.5362585,0.27439475,0.7322669,0.0,0.5239917,0.08766365,0.0,0.87826943,0.672548,0.14437455,0.4883793,1.0,0.5516819,0.5121093,0.046063583,0.13292173,0.50232595,0.84557605
happy/brezeeio_1,0,0.31896615,0.16788329,0.5362585,0.27439475,0.7322669,0.0,0.5239917,0.08766365,0.0,0.87826943,0.672548,0.14437455,0.4883793,1.0,0.5516819,0.5121093,0.046063583,0.13292173,0.50232595,0.84557605
happy/buhloauk_1,0,0.41563368,0.35015965,0.2804401,0.30432275,0.88074434,1.0,0.5263511,0.35345557,1.0,0.9406472,0.8241088,0.2987051,0.48292533,0.0,0.47744578,0.29045746,0.21787865,0.18300058,0.24559875,0.7412086
happy/buhloauk_1,0,0.41563368,0.35015965,0.2804401,0.30432275,0.88074434,1.0,0.5263511,0.35345557,1.0,0.9406472,0.8241088,0.2987051,0.48292533,0.0,0.47744578,0.29045746,0.21787865,0.18300058,0.24559875,0.7412086
happy/bvhxxfla_1,0,0.25457674,0.24797203,0.32851,0.25535324,0.621461,0.0,0.47446695,0.5885998,1.0,0.8277343,0.76024055,0.45518056,0.5888535,0.0,0.42497057,0.6856249,0.67369676,0.14680442,0.59572446,0.78615797
happy/bvhxxfla_1,0,0.25457674,0.24797203,0.32851,0.25535324,0.621461,0.0,0.47446695,0.5885998,1.0,0.8277343,0.76024055,0.45518056,0.5888535,0.0,0.42497057,0.6856249,0.67369676,0.14680442,0.59572446,0.78615797
happy/bxpbwdsx_1,0,0.47159255,0.4553363,0.14827372,0.30350634,0.84026396,0.0,0.6436877,0.46368843,0.0,0.9081981,0.8560052,0.24901837,0.5859954,0.0,0.37100998,0.5206074,0.62145895,0.07029985,0.03796191,0.61072713
happy/bxpbwdsx_1,0,0.47159255,0.4553363,0.14827372,0.30350634,0.84026396,0.0,0.6436877,0.46368843,0.0,0.9081981,0.8560052,0.24901837,0.5859954,0.0,0.37100998,0.5206074,0.62145895,0.07029985,0.03796191,0.61072713
happy/careipdm_1,0,0.47561926,0.20469959,0.39046034,0.33520588,0.4616943,1.0,0.36520943,0.01935202,1.0,0.823923,0.5874977,0.15206015,0.52816784,0.0,0.5164002,0.51328444,0.9145751,0.069935486,0.37856492,0.29543936
happy/careipdm_1,0,0.47561926,0.20469959,0.39046034,0.33520588,0.4616943,1.0,0.36520943,0.01935202,1.0,0.823923,0.5874977,0.15206015,0.52816784,0.0,0.5164002,0.51328444,0.9145751,0.069935486,0.37856492,0.29543936
happy/cbetqlon_1,0,0.471122,0.33430633,0.34811968,0.24222308,0.6203478,1.0,0.48796776,0.18028194,0.0,0.894273,0.83598727,0.22209565,0.57664746,1.0,0.6161102,0.5565034,0.05462675,0.115244545,0.46225315,0.80570424
happy/cbetqlon_1,0,0.471122,0.33430633,0.34811968,0.24222308,0.6203478,1.0,0.48796776,0.18028194,0.0,0.894273,0.83598727,0.22209565,0.57664746,1.0,0.6161102,0.5565034,0.05462675,0.115244545,0.46225315,0.80570424
happy/cetegxcz_1,0,0.381967,0.3039664,0.35221508,0.3141466,0.4306557,1.0,0.36792508,0.010912524,0.0,0.4391509,0.80878705,0.38447097,0.5541657,0.0,0.52629536,0.6400486,0.029775705,0.14981441,0.45003074,0.7826263
happy/cetegxcz_1,0,0.381967,0.3039664,0.35221508,0.3141466,0.4306557,1.0,0.36792508,0.010912524,0.0,0.4391509,0.80878705,0.38447097,0.5541657,0.0,0.52629536,0.6400486,0.029775705,0.14981441,0.45003074,0.7826263
happy/cipceofz_1,0,0.4299084,0.18445694,0.46781543,0.25315395,0.5587662,1.0,0.6200427,0.75095505,1.0,0.82688534,0.7972859,0.32104996,0.30631417,0.0,0.34111524,0.42447048,0.9665553,0.18692519,0.2786129,0.76381165
happy/cipceofz_1,0,0.4299084,0.18445694,0.46781543,0.25315395,0.5587662,1.0,0.6200427,0.75095505,1.0,0.82688534,0.7972859,0.32104996,0.30631417,0.0,0.34111524,0.42447048,0.9665553,0.18692519,0.2786129,0.76381165
happy/ckiayxva_1,0,0.52144647,0.22570641,0.35272792,0.26818427,0.87328637,1.0,0.60780144,0.41561654,1.0,0.94417524,0.7337448,0.28091305,0.4059688,0.0,0.18729904,0.2786501,0.40552402,0.09404958,0.13569947,0.759237
happy/ckiayxva_1,0,0.52144647,0.22570641,0.35272792,0.26818427,0.87328637,1.0,0.60780144,0.41561654,1.0,0.94417524,0.7337448,0.28091305,0.4059688,0.0,0.18729904,0.2786501,0.40552402,0.09404958,0.13569947,0.759237
happy/cklsfaxz_1,0,0.4068974,0.3975489,0.38069773,0.27191797,0.81124896,1.0,0.43632972,0.84031975,1.0,0.9088165,0.77323055,0.43513405,0.5525709,0.0,0.39387208,0.57418936,0.4128124,0.2511243,0.15218844,0.7412153
happy/cklsfaxz_1,0,0.4068974,0.3975489,0.38069773,0.27191797,0.81124896,1.0,0.43632972,0.84031975,1.0,0.9088165,0.77323055,0.43513405,0.5525709,0.0,0.39387208,0.57418936,0.4128124,0.2511243,0.15218844,0.7412153
happy/cngohjaf_1,0,0.47223184,0.40176743,0.3743042,0.28404346,0.7016874,1.0,0.5795358,0.66064733,1.0,0.73894525,0.47274065,0.20923856,0.29015666,1.0,0.28027588,0.22748195,0.9950806,0.27238837,0.3265093,0.722708
happy/cngohjaf_1,0,0.47223184,0.40176743,0.3743042,0.28404346,0.7016874,1.0,0.5795358,0.66064733,1.0,0.73894525,0.47274065,0.20923856,0.29015666,1.0,0.28027588,0.22748195,0.9950806,0.27238837,0.3265093,0.722708
happy/cpmqlydz_1,0,0.4209294,0.27066216,0.28695738,0.2639485,0.86078066,1.0,0.5166849,0.1689671,1.0,0.9208609,0.61428416,0.532032,0.5278928,1.0,0.4857228,0.39579687,0.74398965,0.08910231,0.12435966,0.81076753
happy/cpmqlydz_1,0,0.4209294,0.27066216,0.28695738,0.2639485,0.86078066,1.0,0.5166849,0.1689671,1.0,0.9208609,0.61428416,0.532032,0.5278928,1.0,0.4857228,0.39579687,0.74398965,0.08910231,0.12435966,0.81076753
happy/crigspaf_1,0,0.43639353,0.36621717,0.26331583,0.36310658,0.48504585,1.0,0.63090867,0.019669108,0.0,0.75711894,0.59742117,0.19665824,0.4598156,0.0,0.2632899,0.3867406,0.2599322,0.28737226,0.5192543,0.8312547
happy/crigspaf_1,0,0.43639353,0.36621717,0.26331583,0.36310658,0.48504585,1.0,0.63090867,0.019669108,0.0,0.75711894,0.59742117,0.19665824,0.4598156,0.0,0.2632899,0.3867406,0.2599322,0.28737226,0.5192543,0.8312547
happy/crxxtxts_1,0,0.4309642,0.41318893,0.82332194,0.29980978,0.56784123,1.0,0.7044183,0.0053287875,1.0,0.79314685,0.7741725,0.3873517,0.5196097,1.0,0.46199644,0.45483148,0.51630116,0.041467153,0.24084505,0.8632059
happy/crxxtxts_1,0,0.4309642,0.41318893,0.82332194,0.29980978,0.56784123,1.0,0.7044183,0.0053287875,1.0,0.79314685,0.7741725,0.3873517,0.5196097,1.0,0.46199644,0.45483148,0.51630116,0.041467153,0.24084505,0.8632059
happy/cyzjxyle_1,0,0.38109624,0.15771706,0.8433338,0.26177436,0.5657499,1.0,0.6317157,0.8206932,1.0,0.86544234,0.8187705,0.30383396,0.4415853,1.0,0.45109418,0.4793554,0.89007413,0.1759224,0.19705795,0.7681304
happy/cyzjxyle_1,0,0.38109624,0.15771706,0.8433338,0.26177436,0.5657499,1.0,0.6317157,0.8206932,1.0,0.86544234,0.8187705,0.30383396,0.4415853,1.0,0.45109418,0.4793554,0.89007413,0.1759224,0.19705795,0.7681304
happy/czemeduq_1,0,0.4333585,0.31984347,0.58141106,0.2677063,0.2839283,0.0,0.39380795,0.08045427,1.0,0.3709315,0.5267779,0.35864693,0.33216113,1.0,0.33815968,0.5691583,0.21188204,0.095148996,0.35678726,0.83564883
happy/czemeduq_1,0,0.4333585,0.31984347,0.58141106,0.2677063,0.2839283,0.0,0.39380795,0.08045427,1.0,0.3709315,0.5267779,0.35864693,0.33216113,1.0,0.33815968,0.5691583,0.21188204,0.095148996,0.35678726,0.83564883
happy/czkkqmhe_1,0,0.3393071,0.23509064,0.35135797,0.25463983,0.7257481,0.0,0.65965354,0.915669,0.0,0.8439588,0.744431,0.48111314,0.36649752,1.0,0.21834634,0.1397071,0.9673867,0.1052981,0.26880258,0.8463059
happy/czkkqmhe_1,0,0.3393071,0.23509064,0.35135797,0.25463983,0.7257481,0.0,0.65965354,0.915669,0.0,0.8439588,0.744431,0.48111314,0.36649752,1.0,0.21834634,0.1397071,0.9673867,0.1052981,0.26880258,0.8463059
happy/dadtebwg_1,0,0.27836785,0.17891218,0.22327234,0.24908645,0.92248416,1.0,0.64727,0.8013491,1.0,0.95809484,0.75979,0.1497837,0.29420573,0.0,0.16870876,0.26567855,0.98939604,0.07774717,0.2346375,0.69822377
happy/dadtebwg_1,0,0.27836785,0.17891218,0.22327234,0.24908645,0.92248416,1.0,0.64727,0.8013491,1.0,0.95809484,0.75979,0.1497837,0.29420573,0.0,0.16870876,0.26567855,0.98939604,0.07774717,0.2346375,0.69822377
happy/dcbefxiw_1,0,0.25538036,0.22505118,0.45032817,0.2729957,0.4354468,0.0,0.3962346,0.96276796,1.0,0.7516228,0.7769402,0.3678625,0.4122812,0.0,0.49496427,0.57831967,0.037446395,0.11565055,0.09629782,0.20297803
happy/dcbefxiw_1,0,0.25538036,0.22505118,0.45032817,0.2729957,0.4354468,0.0,0.3962346,0.96276796,1.0,0.7516228,0.7769402,0.3678625,0.4122812,0.0,0.49496427,0.57831967,0.037446395,0.11565055,0.09629782,0.20297803
happy/dfmtnxks_1,0,0.38395733,0.29188788,0.392021,0.27126372,0.42263746,0.0,0.5708329,0.10569884,0.0,0.79569066,0.63753736,0.2617217,0.5617937,1.0,0.64277685,0.64468473,0.000901604,0.06697044,0.23770426,0.39594358
happy/dfmtnxks_1,0,0.38395733,0.29188788,0.392021,0.27126372,0.42263746,0.0,0.5708329,0.10569884,0.0,0.79569066,0.63753736,0.2617217,0.5617937,1.0,0.64277685,0.64468473,0.000901604,0.06697044,0.23770426,0.39594358
happy/dhomywby_1,0,0.57679415,0.38243118,0.66478974,0.2590769,0.4901068,1.0,0.4860859,0.058037143,1.0,0.90464073,0.70958436,0.42215002,0.47222272,0.0,0.66398567,0.41029638,0.9130543,0.14788656,0.2860462,0.32656386
happy/dhomywby_1,0,0.57679415,0.38243118,0.66478974,0.2590769,0.4901068,1.0,0.4860859,0.058037143,1.0,0.90464073,0.70958436,0.42215002,0.47222272,0.0,0.66398567,0.41029638,0.9130543,0.14788656,0.2860462,0.32656386
happy/djvmjisw_1,0,0.52892214,0.47654903,0.62525237,0.3026855,0.8385975,1.0,0.67762583,0.38313508,1.0,0.9198532,0.52589655,0.24097058,0.4958476,0.0,0.32571557,0.30833083,0.9764708,0.5252,0.26003054,0.84873784
happy/djvmjisw_1,0,0.52892214,0.47654903,0.62525237,0.3026855,0.8385975,1.0,0.67762583,0.38313508,1.0,0.9198532,0.52589655,0.24097058,0.4958476,0.0,0.32571557,0.30833083,0.9764708,0.5252,0.26003054,0.84873784
happy/dkfnslkl_1,0,0.30019006,0.23335141,0.26554433,0.31678715,0.15059476,0.0,0.38486463,0.011041195,0.0,0.19122183,0.38159293,0.2590574,0.35547587,0.0,0.5562802,0.4604119,0.8740367,0.16946238,0.24140796,0.76357394
happy/dkfnslkl_1,0,0.30019006,0.23335141,0.26554433,0.31678715,0.15059476,0.0,0.38486463,0.011041195,0.0,0.19122183,0.38159293,0.2590574,0.35547587,0.0,0.5562802,0.4604119,0.8740367,0.16946238,0.24140796,0.76357394
happy/dmiacheq_1,0,0.26620793,0.22598419,0.34720898,0.30034137,0.39161164,0.0,0.30100095,0.82917833,0.0,0.4997431,0.7717749,0.26885512,0.40205842,1.0,0.49038923,0.5228369,0.13040876,0.17792504,0.27992377,0.18521029
happy/dmiacheq_1,0,0.26620793,0.22598419,0.34720898,0.30034137,0.39161164,0.0,0.30100095,0.82917833,0.0,0.4997431,0.7717749,0.26885512,0.40205842,1.0,0.49038923,0.5228369,0.13040876,0.17792504,0.27992377,0.18521029
happy/dmujsuut_1,0,0.38589412,0.3777295,0.36584535,0.27295107,0.8920781,1.0,0.55742836,0.8998419,1.0,0.93000925,0.8141701,0.16993208,0.38304543,1.0,0.33696246,0.3435018,0.985521,0.19640891,0.14789814,0.7694584
happy/dmujsuut_1,0,0.38589412,0.3777295,0.36584535,0.27295107,0.8920781,1.0,0.55742836,0.8998419,1.0,0.93000925,0.8141701,0.16993208,0.38304543,1.0,0.33696246,0.3435018,0.985521,0.19640891,0.14789814,0.7694584
happy/dwqcmokb_1,0,0.40519062,0.24788252,0.122384705,0.28744927,0.5269821,0.0,0.42835134,0.41018915,1.0,0.7932232,0.45498428,0.20348352,0.4664346,0.0,0.51057327,0.39964122,0.810508,0.10985401,0.24731697,0.38346624
happy/dwqcmokb_1,0,0.40519062,0.24788252,0.122384705,0.28744927,0.5269821,0.0,0.42835134,0.41018915,1.0,0.7932232,0.45498428,0.20348352,0.4664346,0.0,0.51057327,0.39964122,0.810508,0.10985401,0.24731697,0.38346624
happy/dydxkpxj_0,0,0.32892972,0.32768267,0.6657862,0.2769306,0.6909978,1.0,0.57880133,0.4141593,1.0,0.8749107,0.8104336,0.16195434,0.52277863,1.0,0.4238113,0.4767375,0.92970425,0.12557596,0.1826951,0.7822229
happy/dydxkpxj_0,0,0.32892972,0.32768267,0.6657862,0.2769306,0.6909978,1.0,0.57880133,0.4141593,1.0,0.8749107,0.8104336,0.16195434,0.52277863,1.0,0.4238113,0.4767375,0.92970425,0.12557596,0.1826951,0.7822229
happy/dyxrhljc_1,0,0.31481612,0.45463437,0.23694502,0.26328042,0.6717657,1.0,0.38817564,0.58286136,1.0,0.8139637,0.7087254,0.27279508,0.48014778,0.0,0.30161032,0.72353894,0.006540805,0.078502186,0.79235727,0.73279095
happy/dyxrhljc_1,0,0.31481612,0.45463437,0.23694502,0.26328042,0.6717657,1.0,0.38817564,0.58286136,1.0,0.8139637,0.7087254,0.27279508,0.48014778,0.0,0.30161032,0.72353894,0.006540805,0.078502186,0.79235727,0.73279095
happy/dzuxppzd_1,0,0.28180525,0.30527264,0.45071208,0.24285115,0.19858828,1.0,0.48119104,0.055697013,1.0,0.5712961,0.7900022,0.42991596,0.47180745,0.0,0.59391874,0.67925525,0.04705697,0.19496514,0.55033004,0.7746752
happy/dzuxppzd_1,0,0.28180525,0.30527264,0.45071208,0.24285115,0.19858828,1.0,0.48119104,0.055697013,1.0,0.5712961,0.7900022,0.42991596,0.47180745,0.0,0.59391874,0.67925525,0.04705697,0.19496514,0.55033004,0.7746752
happy/eibfyndb_1,0,0.3555337,0.25894856,0.2759467,0.39598972,0.58114016,1.0,0.6311698,0.061058547,1.0,0.68778354,0.7449143,0.60920715,0.4365278,1.0,0.41812783,0.49605316,0.9778857,0.17508985,0.057422224,0.4963524
happy/eibfyndb_1,0,0.3555337,0.25894856,0.2759467,0.39598972,0.58114016,1.0,0.6311698,0.061058547,1.0,0.68778354,0.7449143,0.60920715,0.4365278,1.0,0.41812783,0.49605316,0.9778857,0.17508985,0.057422224,0.4963524
happy/eijvjtje_1,0,0.379389,0.37344825,0.749335,0.26414806,0.5600095,1.0,0.6481765,0.47481376,1.0,0.7131774,0.60521835,0.34337515,0.45079437,1.0,0.29917926,0.3481975,0.54943854,0.17906162,0.4081598,0.820968
happy/eijvjtje_1,0,0.379389,0.37344825,0.749335,0.26414806,0.5600095,1.0,0.6481765,0.47481376,1.0,0.7131774,0.60521835,0.34337515,0.45079437,1.0,0.29917926,0.3481975,0.54943854,0.17906162,0.4081598,0.820968
happy/eorcyjwo_1,0,0.40933153,0.45523125,0.3269559,0.27463326,0.58945787,1.0,0.5742863,0.03809277,0.0,0.87282556,0.6731118,0.30940902,0.5599713,0.0,0.50661176,0.29036438,0.7500774,0.04946734,0.3253433,0.5515099
happy/eorcyjwo_1,0,0.40933153,0.45523125,0.3269559,0.27463326,0.58945787,1.0,0.5742863,0.03809277,0.0,0.87282556,0.6731118,0.30940902,0.5599713,0.0,0.50661176,0.29036438,0.7500774,0.04946734,0.3253433,0.5515099
happy/erwdxruk_1,0,0.30435634,0.21305741,0.24335995,0.27640325,0.55258954,0.0,0.599779,0.96844506,1.0,0.7911807,0.6698119,0.44312418,0.40776348,0.0,0.29758495,0.2590283,0.03094364,0.1573752,0.2112537,0.73754066
happy/erwdxruk_1,0,0.30435634,0.21305741,0.24335995,0.27640325,0.55258954,0.0,0.599779,0.96844506,1.0,0.7911807,0.6698119,0.44312418,0.40776348,0.0,0.29758495,0.2590283,0.03094364,0.1573752,0.2112537,0.73754066
happy/escvkdvo_1,0,0.3919991,0.28129885,0.3532976,0.43149686,0.29064304,0.0,0.40926492,0.0030468719,0.0,0.22943616,0.34747913,0.07050747,0.5268868,0.0,0.56110823,0.22595342,0.087477624,0.052509848,0.20989029,0.073012814
happy/escvkdvo_1,0,0.3919991,0.28129885,0.3532976,0.43149686,0.29064304,0.0,0.40926492,0.0030468719,0.0,0.22943616,0.34747913,0.07050747,0.5268868,0.0,0.56110823,0.22595342,0.087477624,0.052509848,0.20989029,0.073012814
happy/etdvxwhd_1,0,0.37008485,0.24596485,0.6778441,0.31020078,0.673582,0.0,0.46317336,0.7495923,0.0,0.8149034,0.6936441,0.52984464,0.53223854,0.0,0.7703202,0.7447069,0.2176718,0.1664243,0.66714674,0.79621464
happy/etdvxwhd_1,0,0.37008485,0.24596485,0.6778441,0.31020078,0.673582,0.0,0.46317336,0.7495923,0.0,0.8149034,0.6936441,0.52984464,0.53223854,0.0,0.7703202,0.7447069,0.2176718,0.1664243,0.66714674,0.79621464
happy/etvpvvtl_1,0,0.4624951,0.23765582,0.1477162,0.31709135,0.9172809,1.0,0.71656114,0.85711366,1.0,0.9581769,0.72126913,0.05612839,0.5914415,0.0,0.18071471,0.47963253,0.077833414,0.17832282,0.19676577,0.7306484
happy/etvpvvtl_1,0,0.4624951,0.23765582,0.1477162,0.31709135,0.9172809,1.0,0.71656114,0.85711366,1.0,0.9581769,0.72126913,0.05612839,0.5914415,0.0,0.18071471,0.47963253,0.077833414,0.17832282,0.19676577,0.7306484
happy/ezfsweiy_1,0,0.30453366,0.29560143,0.14960843,0.35189068,0.8548067,0.0,0.44001418,0.005848801,0.0,0.9241916,0.8066351,0.7152349,0.37935838,0.0,0.45337337,0.27831414,0.056118768,0.033468124,0.14165525,0.09367438
happy/ezfsweiy_1,0,0.30453366,0.29560143,0.14960843,0.35189068,0.8548067,0.0,0.44001418,0.005848801,0.0,0.9241916,0.8066351,0.7152349,0.37935838,0.0,0.45337337,0.27831414,0.056118768,0.033468124,0.14165525,0.09367438
happy/fevulogi_1,0,0.4471442,0.4287866,0.41268182,0.37966332,0.91963995,1.0,0.51270217,0.32956266,1.0,0.9393574,0.8572495,0.30377164,0.37470388,0.0,0.15997683,0.55190057,0.19411357,0.1004859,0.0675618,0.8947927
happy/fevulogi_1,0,0.4471442,0.4287866,0.41268182,0.37966332,0.91963995,1.0,0.51270217,0.32956266,1.0,0.9393574,0.8572495,0.30377164,0.37470388,0.0,0.15997683,0.55190057,0.19411357,0.1004859,0.0675618,0.8947927
happy/fgtwlbwx_1,0,0.31325275,0.21160892,0.26128653,0.28138307,0.6324094,1.0,0.44556406,0.76981,0.0,0.7824762,0.65234107,0.22355807,0.38742426,0.0,0.20007525,0.36840978,0.514078,0.10212716,0.31187418,0.746038
happy/fgtwlbwx_1,0,0.31325275,0.21160892,0.26128653,0.28138307,0.6324094,1.0,0.44556406,0.76981,0.0,0.7824762,0.65234107,0.22355807,0.38742426,0.0,0.20007525,0.36840978,0.514078,0.10212716,0.31187418,0.746038
happy/fhdjxycn_1,0,0.47708276,0.3478145,0.62926763,0.36498132,0.46802485,1.0,0.64733285,0.055822775,1.0,0.7341293,0.5019872,0.19894643,0.38464877,1.0,0.57287306,0.41327313,0.75180286,0.10333941,0.24135885,0.63490945
happy/fhdjxycn_1,0,0.47708276,0.3478145,0.62926763,0.36498132,0.46802485,1.0,0.64733285,0.055822775,1.0,0.7341293,0.5019872,0.19894643,0.38464877,1.0,0.57287306,0.41327313,0.75180286,0.10333941,0.24135885,0.63490945
happy/fhncebgu_1,0,0.4668131,0.43343607,0.31756303,0.34981915,0.5461844,1.0,0.6555169,0.24723388,1.0,0.85359836,0.8373067,0.15260583,0.32148713,1.0,0.3601607,0.45935234,0.89379483,0.10327898,0.2080484,0.8362084
happy/fhncebgu_1,0,0.4668131,0.43343607,0.31756303,0.34981915,0.5461844,1.0,0.6555169,0.24723388,1.0,0.85359836,0.8373067,0.15260583,0.32148713,1.0,0.3601607,0.45935234,0.89379483,0.10327898,0.2080484,0.8362084
happy/fhuqchzg_1,0,0.36630845,0.26245275,0.42126942,0.29708713,0.36656088,1.0,0.52454543,0.34100854,1.0,0.8781023,0.66127115,0.3372085,0.4347251,0.0,0.41503444,0.49313813,0.958877,0.093141384,0.4970313,0.49621958
happy/fhuqchzg_1,0,0.36630845,0.26245275,0.42126942,0.29708713,0.36656088,1.0,0.52454543,0.34100854,1.0,0.8781023,0.66127115,0.3372085,0.4347251,0.0,0.41503444,0.49313813,0.958877,0.093141384,0.4970313,0.49621958
happy/fijrwqtd_1,0,0.32100633,0.32793587,0.36852443,0.25588137,0.59215194,0.0,0.5079952,0.01580117,0.0,0.7747402,0.6385474,0.24116252,0.47979,0.0,0.3394909,0.543425,0.081776716,0.087947555,0.33921078,0.74171495
happy/fijrwqtd_1,0,0.32100633,0.32793587,0.36852443,0.25588137,0.59215194,0.0,0.5079952,0.01580117,0.0,0.7747402,0.6385474,0.24116252,0.47979,0.0,0.3394909,0.543425,0.081776716,0.087947555,0.33921078,0.74171495
happy/fjdkrxff_1,0,0.6433805,0.24604434,0.65738744,0.27295208,0.74702686,1.0,0.5461271,0.7712324,1.0,0.8573034,0.664044,0.21858162,0.49484146,1.0,0.40430334,0.46805015,0.73368526,0.24209468,0.6658953,0.74659795
happy/fjdkrxff_1,0,0.6433805,0.24604434,0.65738744,0.27295208,0.74702686,1.0,0.5461271,0.7712324,1.0,0.8573034,0.664044,0.21858162,0.49484146,1.0,0.40430334,0.46805015,0.73368526,0.24209468,0.6658953,0.74659795
happy/fjjzxsdg_1,0,0.37387168,0.22789764,0.82002133,0.268027,0.75530493,1.0,0.49653858,0.49505448,0.0,0.9274963,0.7686355,0.3180499,0.59900236,0.0,0.40474018,0.7017713,0.05373807,0.06954639,0.20270488,0.71192
happy/fjjzxsdg_1,0,0.37387168,0.22789764,0.82002133,0.268027,0.75530493,1.0,0.49653858,0.49505448,0.0,0.9274963,0.7686355,0.3180499,0.59900236,0.0,0.40474018,0.7017713,0.05373807,0.06954639,0.20270488,0.71192
happy/fjsmmfnw_1,0,0.31726274,0.27512965,0.26783115,0.28275543,0.8494446,1.0,0.5771477,0.36610565,0.0,0.9058115,0.70037645,0.382751,0.4745452,0.0,0.28286162,0.7120703,0.6073448,0.058996934,0.32435033,0.7734288
happy/fjsmmfnw_1,0,0.31726274,0.27512965,0.26783115,0.28275543,0.8494446,1.0,0.5771477,0.36610565,0.0,0.9058115,0.70037645,0.382751,0.4745452,0.0,0.28286162,0.7120703,0.6073448,0.058996934,0.32435033,0.7734288
happy/fkbkuvrs_0,0,0.41862413,0.41217336,0.23259968,0.3849315,0.88603115,1.0,0.45758787,0.6230622,0.0,0.9007382,0.7246534,0.36738127,0.47319612,1.0,0.62649345,0.32060495,0.16984993,0.09189206,0.19818044,0.6121695
happy/fkbkuvrs_0,0,0.41862413,0.41217336,0.23259968,0.3849315,0.88603115,1.0,0.45758787,0.6230622,0.0,0.9007382,0.7246534,0.36738127,0.47319612,1.0,0.62649345,0.32060495,0.16984993,0.09189206,0.19818044,0.6121695
happy/flkehbhg_1,0,0.33074322,0.24264799,0.5430224,0.24848497,0.41592225,1.0,0.6132196,0.030578325,1.0,0.8326346,0.69033456,0.46731463,0.5012547,0.0,0.42406645,0.4488829,0.3721066,0.061634194,0.67242897,0.85391396
happy/flkehbhg_1,0,0.33074322,0.24264799,0.5430224,0.24848497,0.41592225,1.0,0.6132196,0.030578325,1.0,0.8326346,0.69033456,0.46731463,0.5012547,0.0,0.42406645,0.4488829,0.3721066,0.061634194,0.67242897,0.85391396
happy/flsttapj_1,0,0.34688035,0.4818198,0.6291203,0.2734301,0.6477744,0.0,0.65811133,0.26527753,0.0,0.92545414,0.67705864,0.34289068,0.46054935,1.0,0.47327766,0.388251,0.5974878,0.12884465,0.79965323,0.6182308
happy/flsttapj_1,0,0.34688035,0.4818198,0.6291203,0.2734301,0.6477744,0.0,0.65811133,0.26527753,0.0,0.92545414,0.67705864,0.34289068,0.46054935,1.0,0.47327766,0.388251,0.5974878,0.12884465,0.79965323,0.6182308
happy/fpvkuzmm_1,0,0.39203236,0.4786613,0.5881284,0.26722196,0.46845683,0.0,0.528902,0.34569362,1.0,0.81814075,0.74187636,0.16144373,0.33323994,0.0,0.41856915,0.5292763,0.19255662,0.15066507,0.3684425,0.72796935
